district_id,district_name,campus_id,campus_name,community,
057916,RICHARDSON ISD,057916126,SKYVIEW EL,Major Suburban,
057916,RICHARDSON ISD,057916127,DARTMOUTH EL,Major Suburban,
057916,RICHARDSON ISD,057916128,BRENTFIELD EL,Major Suburban,
057916,RICHARDSON ISD,057916129,JESS HARBEN EL,Major Suburban,
057916,RICHARDSON ISD,057916130,RICHLAND EL,Major Suburban,
057916,RICHARDSON ISD,057916131,YALE EL,Major Suburban,
057916,RICHARDSON ISD,057916132,MOSS HAVEN EL,Major Suburban,
057916,RICHARDSON ISD,057916133,BIG SPRINGS EL,Major Suburban,
057916,RICHARDSON ISD,057916134,MERRIMAN PARK EL,Major Suburban,
057916,RICHARDSON ISD,057916135,AIKIN EL,Major Suburban,
057916,RICHARDSON ISD,057916137,RISD ACAD,Major Suburban,
057916,RICHARDSON ISD,057916142,MATH/SCIENCE/TECH MAGNET,Major Suburban,
057916,RICHARDSON ISD,057916143,FOREST LANE ACADEMY,Major Suburban,
057916,RICHARDSON ISD,057916144,AUDELIA CREEK EL,Major Suburban,
057916,RICHARDSON ISD,057916145,CAROLYN G BUKHAIR EL,Major Suburban,
057916,RICHARDSON ISD,057916146,THURGOOD MARSHALL EL,Major Suburban,
057919,SUNNYVALE ISD,057919001,SUNNYVALE H S,Non-Metro Fast Growing,
057919,SUNNYVALE ISD,057919041,SUNNYVALE MIDDLE,Non-Metro Fast Growing,
057919,SUNNYVALE ISD,057919101,SUNNYVALE EL,Non-Metro Fast Growing,
057922,COPPELL ISD,057922001,COPPELL H S,Major Suburban,
057922,COPPELL ISD,057922003,NEW TECH H S AT COPPELL,Major Suburban,
057922,COPPELL ISD,057922007,DALLAS COUNTY JJAEP,Major Suburban,
057922,COPPELL ISD,057922042,COPPELL MIDDLE EAST,Major Suburban,
057922,COPPELL ISD,057922043,COPPELL MIDDLE WEST,Major Suburban,
057922,COPPELL ISD,057922044,COPPELL MIDDLE NORTH,Major Suburban,
057922,COPPELL ISD,057922101,PINKERTON EL,Major Suburban,
057922,COPPELL ISD,057922103,AUSTIN EL,Major Suburban,
057922,COPPELL ISD,057922105,MOCKINGBIRD EL,Major Suburban,
057922,COPPELL ISD,057922106,WILSON EL,Major Suburban,
057922,COPPELL ISD,057922107,LAKESIDE EL,Major Suburban,
057922,COPPELL ISD,057922108,TOWN CENTER EL,Major Suburban,
057922,COPPELL ISD,057922109,COTTONWOOD CREEK EL,Major Suburban,
057922,COPPELL ISD,057922110,VALLEY RANCH EL,Major Suburban,
057922,COPPELL ISD,057922111,DENTON CREEK EL,Major Suburban,
057922,COPPELL ISD,057922112,RICHARD J LEE EL,Major Suburban,
058902,DAWSON ISD,058902001,DAWSON SCHOOL,Rural,
058905,KLONDIKE ISD,058905001,KLONDIKE ISD,Rural,
058906,LAMESA ISD,058906001,LAMESA H S,Non-Metro Stable,
058906,LAMESA ISD,058906004,LAMESA SUCCESS ACADEMY,Non-Metro Stable,
058906,LAMESA ISD,058906041,LAMESA MIDDLE,Non-Metro Stable,
058906,LAMESA ISD,058906103,NORTH EL,Non-Metro Stable,
058906,LAMESA ISD,058906105,SOUTH EL,Non-Metro Stable,
058909,SANDS CISD,058909001,SANDS CISD,Rural,
059901,HEREFORD ISD,059901001,HEREFORD H S,Other CC Suburban,
059901,HEREFORD ISD,059901004,HEREFORD CENTER FOR ACCELERATED LE,Other CC Suburban,
059901,HEREFORD ISD,059901040,SPECIAL PROGRAMS CTR,Other CC Suburban,
059901,HEREFORD ISD,059901042,HEREFORD J H,Other CC Suburban,
059901,HEREFORD ISD,059901043,HEREFORD PREPARATORY ACADEMY,Other CC Suburban,
059901,HEREFORD ISD,059901101,AIKMAN EL,Other CC Suburban,
059901,HEREFORD ISD,059901102,BLUEBONNET EL,Other CC Suburban,
059901,HEREFORD ISD,059901103,WEST CENTRAL EL,Other CC Suburban,
059901,HEREFORD ISD,059901104,NORTHWEST EL,Other CC Suburban,
059901,HEREFORD ISD,059901106,TIERRA BLANCA EL,Other CC Suburban,
059902,WALCOTT ISD,059902101,WALCOTT EL,Rural,
060902,COOPER ISD,060902001,COOPER H S,Rural,
060902,COOPER ISD,060902041,COOPER J H,Rural,
060902,COOPER ISD,060902101,COOPER EL,Rural,
060914,FANNINDEL ISD,060914001,FANNINDEL H S,Rural,
060914,FANNINDEL ISD,060914102,FANNINDEL EL,Rural,
061802,NORTH TEXAS COLLEGIATE ACADEMY,061802003,NORTH TEXAS COLLEGIATE ACADEMY-SOU,Charters,
061802,NORTH TEXAS COLLEGIATE ACADEMY,061802004,NORTH TEXAS COLLEGIATE ACADEMY-NOR,Charters,
061802,NORTH TEXAS COLLEGIATE ACADEMY,061802005,NORTH TEXAS COLLEGIATE ACADEMY-EAS,Charters,
061804,LEADERSHIP PREP SCHOOL,061804001,LEADERSHIP PREP SCHOOL,Charters,
061901,DENTON ISD,061901002,RYAN H S,Other Central City,
061901,DENTON ISD,061901003,DENTON H S,Other Central City,
061901,DENTON ISD,061901005,LESTER DAVIS,Other Central City,
061901,DENTON ISD,061901006,DENTON CO J J A E P,Other Central City,
061901,DENTON ISD,061901007,GUYER H S,Other Central City,
061901,DENTON ISD,061901039,FRED MOORE H S,Other Central City,
061901,DENTON ISD,061901040,JOE DALE SPARKS CAMPUS,Other Central City,
061901,DENTON ISD,061901041,CROWNOVER MIDDLE,Other Central City,
061901,DENTON ISD,061901044,STRICKLAND MIDDLE,Other Central City,
061901,DENTON ISD,061901045,CALHOUN MIDDLE,Other Central City,
061901,DENTON ISD,061901046,MCMATH MIDDLE,Other Central City,
061901,DENTON ISD,061901047,NAVO MIDDLE,Other Central City,
061901,DENTON ISD,061901048,HARPOOL MIDDLE,Other Central City,
061901,DENTON ISD,061901049,BETTYE MYERS MIDDLE,Other Central City,
061901,DENTON ISD,061901102,HOUSTON EL,Other Central City,
061901,DENTON ISD,061901104,LEE EL,Other Central City,
061901,DENTON ISD,061901105,HODGE EL,Other Central City,
061901,DENTON ISD,061901106,MCNAIR EL,Other Central City,
061901,DENTON ISD,061901107,NEWTON RAYZOR EL,Other Central City,
061901,DENTON ISD,061901108,RIVERA EL,Other Central City,
061901,DENTON ISD,061901109,WILSON EL,Other Central City,
061901,DENTON ISD,061901110,GINNINGS EL,Other Central City,
061901,DENTON ISD,061901111,BORMAN EL,Other Central City,
061901,DENTON ISD,061901112,EVERS PARK EL,Other Central City,
061901,DENTON ISD,061901113,RYAN EL,Other Central City,
061901,DENTON ISD,061901114,THE ANN WINDLE SCHOOL FOR YOUNG CH,Other Central City,
061901,DENTON ISD,061901115,EP RAYZOR EL,Other Central City,
061901,DENTON ISD,061901116,PECAN CREEK EL,Other Central City,
061901,DENTON ISD,061901117,PROVIDENCE EL,Other Central City,
061901,DENTON ISD,061901118,HAWK EL,Other Central City,
061901,DENTON ISD,061901119,SAVANNAH EL,Other Central City,
061901,DENTON ISD,061901120,PALOMA CREEK EL,Other Central City,
061901,DENTON ISD,061901121,NELSON EL,Other Central City,
061901,DENTON ISD,061901122,BLANTON EL,Other Central City,
061901,DENTON ISD,061901123,STEPHENS EL,Other Central City,
061901,DENTON ISD,061901124,EMILIO & GUADALUPE GONZALEZ PRE-K,Other Central City,
061901,DENTON ISD,061901125,CROSS OAKS EL,Other Central City,
061901,DENTON ISD,061901126,DOROTHY P ADKINS EL,Other Central City,
061902,LEWISVILLE ISD,061902001,LEWISVILLE H S,Major Suburban,
061902,LEWISVILLE ISD,061902002,MARCUS H S,Major Suburban,
061902,LEWISVILLE ISD,061902004,THE COLONY H S,Major Suburban,
061902,LEWISVILLE ISD,061902005,LEARNING CTR,Major Suburban,
061902,LEWISVILLE ISD,061902007,DENTON CO J J A E P,Major Suburban,
061902,LEWISVILLE ISD,061902008,HEBRON H S,Major Suburban,
061902,LEWISVILLE ISD,061902010,FLOWER MOUND H S,Major Suburban,
061902,LEWISVILLE ISD,061902012,HEBRON 9TH GRADE CENTER,Major Suburban,
061902,LEWISVILLE ISD,061902013,MARCUS 9TH GRADE CAMPUS,Major Suburban,
061902,LEWISVILLE ISD,061902015,FLOWER MOUND 9TH GRADE CAMPUS,Major Suburban,
061902,LEWISVILLE ISD,061902042,HEDRICK MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902044,GRIFFIN MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902045,LAMAR MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902046,LAKEVIEW MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902047,ARBOR CREEK MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902048,FORESTWOOD MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902049,BRIARHILL MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902050,DELAY MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902052,HUFFINES MIDDLE SCHOOL,Major Suburban,
061902,LEWISVILLE ISD,061902053,MCKAMY MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902054,CREEK VALLEY MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902055,CLAYTON DOWNING MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902056,MARSHALL DURHAM MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902058,SHADOW RIDGE MIDDLE,Major Suburban,
061902,LEWISVILLE ISD,061902059,KILLIAN MIDDLE SCHOOL,Major Suburban,
061902,LEWISVILLE ISD,061902101,CENTRAL ELEMENTARY,Major Suburban,
061902,LEWISVILLE ISD,061902102,COLLEGE ST EL,Major Suburban,
061902,LEWISVILLE ISD,061902104,LAKELAND ELEMENTARY,Major Suburban,
061902,LEWISVILLE ISD,061902105,HEDRICK EL,Major Suburban,
061902,LEWISVILLE ISD,061902106,DEGAN EL,Major Suburban,
061902,LEWISVILLE ISD,061902107,CAMEY EL,Major Suburban,
061902,LEWISVILLE ISD,061902108,TIMBER CREEK EL,Major Suburban,
061902,LEWISVILLE ISD,061902109,PETERS COLONY ELEMENTARY,Major Suburban,
061902,LEWISVILLE ISD,061902110,HIGHLAND VILLAGE EL,Major Suburban,
061902,LEWISVILLE ISD,061902111,STEWARTS CREEK EL,Major Suburban,
061902,LEWISVILLE ISD,061902112,FLOWER MOUND EL,Major Suburban,
061902,LEWISVILLE ISD,061902113,INDIAN CREEK EL,Major Suburban,
061902,LEWISVILLE ISD,061902114,MCAULIFFE EL,Major Suburban,
061902,LEWISVILLE ISD,061902115,B B OWEN EL,Major Suburban,
061902,LEWISVILLE ISD,061902116,CREEKSIDE EL,Major Suburban,
061902,LEWISVILLE ISD,061902117,DONALD EL,Major Suburban,
061902,LEWISVILLE ISD,061902118,HEBRON VALLEY EL,Major Suburban,
061902,LEWISVILLE ISD,061902119,ETHRIDGE EL,Major Suburban,
061902,LEWISVILLE ISD,061902120,GARDEN RIDGE EL,Major Suburban,
061902,LEWISVILLE ISD,061902121,MORNINGSIDE EL,Major Suburban,
061902,LEWISVILLE ISD,061902122,HERITAGE EL,Major Suburban,
061902,LEWISVILLE ISD,061902123,OLD SETTLERS EL,Major Suburban,
061902,LEWISVILLE ISD,061902124,PARKWAY EL,Major Suburban,
061902,LEWISVILLE ISD,061902125,POLSER EL,Major Suburban,
061902,LEWISVILLE ISD,061902126,PRAIRIE TRAIL ELEMENTARY,Major Suburban,
061902,LEWISVILLE ISD,061902127,VALLEY RIDGE EL,Major Suburban,
061902,LEWISVILLE ISD,061902128,FOREST VISTA EL,Major Suburban,
061902,LEWISVILLE ISD,061902129,BRIDLEWOOD EL,Major Suburban,
061902,LEWISVILLE ISD,061902130,WELLINGTON EL,Major Suburban,
061902,LEWISVILLE ISD,061902131,SOUTHRIDGE EL,Major Suburban,
061902,LEWISVILLE ISD,061902132,HOMESTEAD EL,Major Suburban,
061902,LEWISVILLE ISD,061902133,BLUEBONNET ELEMENTARY,Major Suburban,
061902,LEWISVILLE ISD,061902134,TOM HICKS EL,Major Suburban,
061902,LEWISVILLE ISD,061902135,LIBERTY EL,Major Suburban,
061902,LEWISVILLE ISD,061902136,CASTLE HILLS EL,Major Suburban,
061902,LEWISVILLE ISD,061902138,MARJORY VICKERY EL,Major Suburban,
061902,LEWISVILLE ISD,061902139,ROCKBROOK EL,Major Suburban,
061902,LEWISVILLE ISD,061902140,COYOTE RIDGE EL,Major Suburban,
061902,LEWISVILLE ISD,061902141,LILLIE J JACKSON EARLY CHILDHOOD C,Major Suburban,
061902,LEWISVILLE ISD,061902142,INDEPENDENCE EL,Major Suburban,
061902,LEWISVILLE ISD,061902143,LEWISVILLE EL,Major Suburban,
061903,PILOT POINT ISD,061903001,PILOT POINT H S,Other CC Suburban,
061903,PILOT POINT ISD,061903041,PILOT POINT SELZ MIDDLE,Other CC Suburban,
061903,PILOT POINT ISD,061903101,PILOT POINT EL,Other CC Suburban,
061903,PILOT POINT ISD,061903102,PILOT POINT INT,Other CC Suburban,
061905,KRUM ISD,061905001,KRUM H S,Other CC Suburban,
061905,KRUM ISD,061905041,KRUM MIDDLE,Other CC Suburban,
061905,KRUM ISD,061905101,DYER EL,Other CC Suburban,
061905,KRUM ISD,061905102,BLANCHE DODD INT,Other CC Suburban,
061905,KRUM ISD,061905103,KRUM EARLY EDUCATION CENTER,Other CC Suburban,
061906,PONDER ISD,061906001,PONDER H S,Other CC Suburban,
061906,PONDER ISD,061906041,PONDER J H,Other CC Suburban,
061906,PONDER ISD,061906101,PONDER EL,Other CC Suburban,
061907,AUBREY ISD,061907001,AUBREY H S,Other CC Suburban,
061907,AUBREY ISD,061907041,AUBREY MIDDLE,Other CC Suburban,
061907,AUBREY ISD,061907101,HL BROCKETT,Other CC Suburban,
061907,AUBREY ISD,061907102,JAMES A MONACO,Other CC Suburban,
061908,SANGER ISD,061908001,SANGER H S,Other CC Suburban,
061908,SANGER ISD,061908002,DENTON CO J J A E P,Other CC Suburban,
061908,SANGER ISD,061908003,LINDA TUTT H S,Other CC Suburban,
061908,SANGER ISD,061908041,SANGER MIDDLE,Other CC Suburban,
061908,SANGER ISD,061908101,CLEAR CREEK INT,Other CC Suburban,
061908,SANGER ISD,061908102,CHISHOLM TRAIL EL,Other CC Suburban,
061908,SANGER ISD,061908104,BUTTERFIELD EL,Other CC Suburban,
061908,SANGER ISD,061908105,SANGER SIXTH GRADE CAMPUS,Other CC Suburban,
061910,ARGYLE ISD,061910001,ARGYLE H S,Other CC Suburban,
061910,ARGYLE ISD,061910041,ARGYLE MIDDLE,Other CC Suburban,
061910,ARGYLE ISD,061910042,ARGYLE INT,Other CC Suburban,
061910,ARGYLE ISD,061910101,HILLTOP EL,Other CC Suburban,
061911,NORTHWEST ISD,061911001,NORTHWEST H S,Other CC Suburban,
061911,NORTHWEST ISD,061911003,DENTON CREEK,Other CC Suburban,
061911,NORTHWEST ISD,061911007,BYRON NELSON H S,Other CC Suburban,
061911,NORTHWEST ISD,061911010,JAMES M STEELE ACCELERATED H S,Other CC Suburban,
061911,NORTHWEST ISD,061911011,V R EATON H S,Other CC Suburban,
061911,NORTHWEST ISD,061911042,MEDLIN MIDDLE,Other CC Suburban,
061911,NORTHWEST ISD,061911043,GENE PIKE MIDDLE,Other CC Suburban,
061911,NORTHWEST ISD,061911044,CHISHOLM TRAIL MIDDLE,Other CC Suburban,
061911,NORTHWEST ISD,061911045,JOHN M TIDWELL MIDDLE,Other CC Suburban,
061911,NORTHWEST ISD,061911046,TRUETT WILSON MIDDLE,Other CC Suburban,
061911,NORTHWEST ISD,061911101,HASLET EL,Other CC Suburban,
061911,NORTHWEST ISD,061911102,JUSTIN EL,Other CC Suburban,
061911,NORTHWEST ISD,061911106,LAKEVIEW EL,Other CC Suburban,
061911,NORTHWEST ISD,061911107,ROANOKE EL,Other CC Suburban,
061911,NORTHWEST ISD,061911108,SEVEN HILLS EL,Other CC Suburban,
061911,NORTHWEST ISD,061911109,SAMUEL BECK EL,Other CC Suburban,
061911,NORTHWEST ISD,061911110,W R HATFIELD EL,Other CC Suburban,
061911,NORTHWEST ISD,061911111,PRAIRIE VIEW EL,Other CC Suburban,
061911,NORTHWEST ISD,061911112,SONNY & ALLEGRA NANCE EL,Other CC Suburban,
061911,NORTHWEST ISD,061911113,J LYNDAL HUGHES EL,Other CC Suburban,
061911,NORTHWEST ISD,061911114,KAY GRANGER EL,Other CC Suburban,
061911,NORTHWEST ISD,061911115,SENDERA RANCH EL,Other CC Suburban,
061911,NORTHWEST ISD,061911116,O A PETERSON,Other CC Suburban,
061911,NORTHWEST ISD,061911117,CLARA LOVE EL,Other CC Suburban,
061911,NORTHWEST ISD,061911118,J C THOMPSON EL,Other CC Suburban,
061911,NORTHWEST ISD,061911119,CARL E SCHLUTER EL,Other CC Suburban,
061911,NORTHWEST ISD,061911120,WAYNE A COX EL,Other CC Suburban,
061912,LAKE DALLAS ISD,061912001,LAKE DALLAS H S,Other CC Suburban,
061912,LAKE DALLAS ISD,061912002,DENTON CO J J A E P,Other CC Suburban,
061912,LAKE DALLAS ISD,061912041,LAKE DALLAS MIDDLE,Other CC Suburban,
061912,LAKE DALLAS ISD,061912101,LAKE DALLAS EL,Other CC Suburban,
061912,LAKE DALLAS ISD,061912103,CORINTH EL,Other CC Suburban,
061912,LAKE DALLAS ISD,061912105,SHADY SHORES EL,Other CC Suburban,
061914,LITTLE ELM ISD,061914001,LITTLE ELM H S,Other CC Suburban,
061914,LITTLE ELM ISD,061914002,DENTON CO J J A E P,Other CC Suburban,
061914,LITTLE ELM ISD,061914041,LAKESIDE MIDDLE,Other CC Suburban,
061914,LITTLE ELM ISD,061914042,PRESTWICK K-8 STEM ACADEMY,Other CC Suburban,
061914,LITTLE ELM ISD,061914103,D H BRENT EL,Other CC Suburban,
061914,LITTLE ELM ISD,061914104,CESAR CHAVEZ EL,Other CC Suburban,
061914,LITTLE ELM ISD,061914105,HACKBERRY EL,Other CC Suburban,
061914,LITTLE ELM ISD,061914107,LAKEVIEW EL,Other CC Suburban,
061914,LITTLE ELM ISD,061914108,OAK POINT EL,Other CC Suburban,
062901,CUERO ISD,062901001,CUERO H S,Non-Metro Stable,
062901,CUERO ISD,062901041,CUERO J H,Non-Metro Stable,
062901,CUERO ISD,062901042,CUERO INT,Non-Metro Stable,
062901,CUERO ISD,062901102,HUNT EL,Non-Metro Stable,
062901,CUERO ISD,062901104,FRENCH EL,Non-Metro Stable,
062902,NORDHEIM ISD,062902001,NORDHEIM SCHOOL,Rural,
062903,YOAKUM ISD,062903001,YOAKUM H S,Non-Metro Stable,
062903,YOAKUM ISD,062903041,YOAKUM J H,Non-Metro Stable,
062903,YOAKUM ISD,062903102,YOAKUM INT,Non-Metro Stable,
062903,YOAKUM ISD,062903103,YOAKUM PRI,Non-Metro Stable,
062904,YORKTOWN ISD,062904001,YORKTOWN H S,Rural,
062904,YORKTOWN ISD,062904041,YORKTOWN J H,Rural,
062904,YORKTOWN ISD,062904102,YORKTOWN EL,Rural,
062905,WESTHOFF ISD,062905101,WESTHOFF EL,Rural,
062906,MEYERSVILLE ISD,062906101,MEYERSVILLE EL,Rural,
063903,SPUR ISD,063903001,SPUR SCHOOL,Rural,
063906,PATTON SPRINGS ISD,063906001,PATTON SPRINGS SCHOOL,Rural,
064903,CARRIZO SPRINGS CISD,064903001,CARRIZO SPRINGS H S,Other CC Suburban,
064903,CARRIZO SPRINGS CISD,064903041,CARRIZO SPRINGS J H,Other CC Suburban,
064903,CARRIZO SPRINGS CISD,064903102,CARRIZO SPRINGS EL,Other CC Suburban,
064903,CARRIZO SPRINGS CISD,064903103,CARRIZO SPRINGS INT,Other CC Suburban,
064903,CARRIZO SPRINGS CISD,064903104,ASHERTON EL,Other CC Suburban,
065901,CLARENDON ISD,065901001,CLARENDON H S,Rural,
065901,CLARENDON ISD,065901041,CLARENDON J H,Rural,
065901,CLARENDON ISD,065901101,CLARENDON EL,Rural,
065902,HEDLEY ISD,065902001,HEDLEY SCHOOL,Rural,
066005,RAMIREZ CSD,066005101,RAMIREZ EL,Rural,
066901,BENAVIDES ISD,066901001,BENAVIDES SECONDARY,Rural,
066901,BENAVIDES ISD,066901041,BENAVIDES EL,Rural,
066902,SAN DIEGO ISD,066902001,SAN DIEGO H S,Non-Metro Stable,
066902,SAN DIEGO ISD,066902041,BERNARDA JAIME J H,Non-Metro Stable,
066902,SAN DIEGO ISD,066902101,COLLINS-PARR EL,Non-Metro Stable,
066903,FREER ISD,066903002,FREER H S,Rural,
066903,FREER ISD,066903042,FREER J H,Rural,
066903,FREER ISD,066903102,NORMAN M THOMAS EL,Rural,
067902,CISCO ISD,067902001,CISCO H S,Rural,
067902,CISCO ISD,067902004,CISCO LEARNING CENTER,Rural,
067902,CISCO ISD,067902041,CISCO J H,Rural,
067902,CISCO ISD,067902101,CISCO EL,Rural,
067903,EASTLAND ISD,067903001,EASTLAND H S,Non-Metro Stable,
067903,EASTLAND ISD,067903003,EASTLAND CARE CAMPUS,Non-Metro Stable,
067903,EASTLAND ISD,067903041,EASTLAND MIDDLE,Non-Metro Stable,
067903,EASTLAND ISD,067903101,SIEBERT EL,Non-Metro Stable,
067904,GORMAN ISD,067904001,GORMAN H S,Rural,
067904,GORMAN ISD,067904042,GORMAN MIDDLE,Rural,
067904,GORMAN ISD,067904101,MAXFIELD EL,Rural,
067907,RANGER ISD,067907001,RANGER H S,Rural,
067907,RANGER ISD,067907041,RANGER MIDDLE,Rural,
067907,RANGER ISD,067907101,RANGER EL,Rural,
067908,RISING STAR ISD,067908001,RISING STAR H S,Rural,
067908,RISING STAR ISD,067908101,RISING STAR EL,Rural,
068802,COMPASS ACADEMY CHARTER SCHOOL,068802001,COMPASS ACADEMY CHARTER SCHOOL,Charters,
068803,UTPB STEM ACADEMY,068803001,UTPB STEM ACADEMY,Charters,
068901,ECTOR COUNTY ISD,068901002,ODESSA H S,Other Central City,
068901,ECTOR COUNTY ISD,068901003,PERMIAN H S,Other Central City,
068901,ECTOR COUNTY ISD,068901004,ALTER ED CTR,Other Central City,
068901,ECTOR COUNTY ISD,068901005,ECTOR CO YOUTH CTR,Other Central City,
068901,ECTOR COUNTY ISD,068901011,GEORGE H W BUSH NEW TECH ODESSA,Other Central City,
068901,ECTOR COUNTY ISD,068901014,ODESSA CAREER AND TECHNICAL EARLY,Other Central City,
068901,ECTOR COUNTY ISD,068901015,ECISD FALCON EARLY COLLEGE H S,Other Central City,
068901,ECTOR COUNTY ISD,068901042,BONHAM MIDDLE,Other Central City,
068901,ECTOR COUNTY ISD,068901043,BOWIE MIDDLE,Other Central City,
068901,ECTOR COUNTY ISD,068901044,CROCKETT MIDDLE,Other Central City,
068901,ECTOR COUNTY ISD,068901045,WILSON & YOUNG MEDAL OF HONOR MIDD,Other Central City,
068901,ECTOR COUNTY ISD,068901046,NIMITZ MIDDLE,Other Central City,
068901,ECTOR COUNTY ISD,068901047,ECTOR MIDDLE,Other Central City,
068901,ECTOR COUNTY ISD,068901101,GALE POND ALAMO EL,Other Central City,
068901,ECTOR COUNTY ISD,068901102,AUSTIN MONTESSORI MAGNET,Other Central City,
068901,ECTOR COUNTY ISD,068901103,BURLESON EL,Other Central City,
068901,ECTOR COUNTY ISD,068901104,BURNET EL,Other Central City,
068901,ECTOR COUNTY ISD,068901105,CAMERON DUAL LANGUAGE MAGNET,Other Central City,
068901,ECTOR COUNTY ISD,068901106,CARVER EARLY EE-KG,Other Central City,
068901,ECTOR COUNTY ISD,068901107,DOWLING EL,Other Central City,
068901,ECTOR COUNTY ISD,068901110,GOLIAD EL,Other Central City,
068901,ECTOR COUNTY ISD,068901111,GONZALES EL,Other Central City,
068901,ECTOR COUNTY ISD,068901112,EL MAGNET AT HAYS,Other Central City,
068901,ECTOR COUNTY ISD,068901113,SAM HOUSTON EL,Other Central City,
068901,ECTOR COUNTY ISD,068901114,IRELAND EL,Other Central City,
068901,ECTOR COUNTY ISD,068901115,LAMAR EARLY EE-KG,Other Central City,
068901,ECTOR COUNTY ISD,068901116,EL MAGNET AT MILAM EL,Other Central City,
068901,ECTOR COUNTY ISD,068901117,PEASE EL,Other Central City,
068901,ECTOR COUNTY ISD,068901118,EL MAGNET AT REAGAN EL,Other Central City,
068901,ECTOR COUNTY ISD,068901119,ROSS EL,Other Central City,
068901,ECTOR COUNTY ISD,068901121,SAN JACINTO EL,Other Central City,
068901,ECTOR COUNTY ISD,068901122,EL MAGNET AT TRAVIS,Other Central City,
068901,ECTOR COUNTY ISD,068901123,EL MAGNET AT ZAVALA,Other Central City,
068901,ECTOR COUNTY ISD,068901124,NOEL EL,Other Central City,
068901,ECTOR COUNTY ISD,068901125,BLANTON EL,Other Central City,
068901,ECTOR COUNTY ISD,068901126,MURRY FLY EL,Other Central City,
068901,ECTOR COUNTY ISD,068901127,EL MAGNET AT BLACKSHEAR,Other Central City,
068901,ECTOR COUNTY ISD,068901128,L B JOHNSON EL,Other Central City,
068901,ECTOR COUNTY ISD,068901129,BARBARA JORDAN EL,Other Central City,
068901,ECTOR COUNTY ISD,068901130,LAURO CAVAZOS EL,Other Central City,
068901,ECTOR COUNTY ISD,068901131,EDWARD K DOWNING EL,Other Central City,
068901,ECTOR COUNTY ISD,068901132,G E 'BUDDY' WEST EL,Other Central City,
068901,ECTOR COUNTY ISD,068901133,LEE BUICE EL,Other Central City,
069901,ROCKSPRINGS ISD,069901001,ROCKSPRINGS H S,Rural,
069902,NUECES CANYON CISD,069902001,NUECES CANYON JH/HS,Rural,
069902,NUECES CANYON CISD,069902101,NUECES CANYON EL,Rural,
070801,WAXAHACHIE FAITH FAMILY ACADEMY,070801001,WAXAHACHIE FAITH FAMILY ACADEMY,Charters,
070801,WAXAHACHIE FAITH FAMILY ACADEMY,070801002,OAK CLIFF FAITH FAMILY ACADEMY,Charters,
070801,WAXAHACHIE FAITH FAMILY ACADEMY,070801041,WAXAHACHIE FAMILY FAITH ACADEMY,Charters,
070801,WAXAHACHIE FAITH FAMILY ACADEMY,070801101,WAXAHACHIE FAMILY FAITH ACADEMY,Charters,
070901,AVALON ISD,070901001,AVALON SCHOOL,Rural,
070903,ENNIS ISD,070903002,ENNIS H S,Other Central City,
070903,ENNIS ISD,070903042,ENNIS J H,Other Central City,
070903,ENNIS ISD,070903043,DORIE MILLER INT,Other Central City,
070903,ENNIS ISD,070903101,AUSTIN EL,Other Central City,
070903,ENNIS ISD,070903102,HOUSTON EL,Other Central City,
070903,ENNIS ISD,070903103,BOWIE EL,Other Central City,
070903,ENNIS ISD,070903104,TRAVIS EL,Other Central City,
070903,ENNIS ISD,070903105,JACK LUMMUS INT,Other Central City,
070903,ENNIS ISD,070903106,DAVID S CROCKETT EARLY CHILDHOOD C,Other Central City,
070903,ENNIS ISD,070903107,G W CARVER EARLY CHILDHOOD CENTER,Other Central City,
070905,FERRIS ISD,070905002,FERRIS H S,Major Suburban,
070905,FERRIS ISD,070905041,FERRIS J H,Major Suburban,
070905,FERRIS ISD,070905103,HAZEL INGRAM EL,Major Suburban,
070905,FERRIS ISD,070905104,FERRIS INT,Major Suburban,
070905,FERRIS ISD,070905105,LUCY MAE MCDONALD EL,Major Suburban,
070907,ITALY ISD,070907001,ITALY H S,Rural,
070907,ITALY ISD,070907101,STAFFORD EL,Rural,
070908,MIDLOTHIAN ISD,070908001,MIDLOTHIAN H S,Other Central City,
070908,MIDLOTHIAN ISD,070908003,MIDLOTHIAN HERITAGE H S,Other Central City,
070908,MIDLOTHIAN ISD,070908042,FRANK SEALE MIDDLE,Other Central City,
070908,MIDLOTHIAN ISD,070908044,WALNUT GROVE MIDDLE SCHOOL,Other Central City,
070908,MIDLOTHIAN ISD,070908103,IRVIN EL,Other Central City,
070908,MIDLOTHIAN ISD,070908104,T E BAXTER EL,Other Central City,
