campus_id,student_count,pass_count,pass_rate,year
101913126,1320,1163,88,2016
101913127,749,582,78,2016
101914001,4284,3710,87,2016
101914002,3412,3143,92,2016
101914005,3544,2913,82,2016
101914007,3624,3447,95,2016
101914009,4821,3804,79,2016
101914010,3711,3597,97,2016
101914011,170,109,64,2016
101914012,3273,3132,96,2016
101914041,3846,3232,84,2016
101914042,2132,1714,80,2016
101914043,3224,2624,81,2016
101914044,2471,2150,87,2016
101914045,3090,2358,76,2016
101914046,3070,2907,95,2016
101914047,3070,2907,95,2016
101914048,3474,3202,92,2016
101914049,3309,2468,75,2016
101914050,5094,4872,96,2016
101914051,2732,2133,78,2016
101914052,6199,5852,94,2016
101914053,5703,5483,96,2016
101914101,513,401,78,2016
101914102,728,690,95,2016
101914103,948,769,81,2016
101914104,824,673,82,2016
101914105,884,709,80,2016
101914106,850,631,74,2016
101914107,837,647,77,2016
101914108,1003,838,84,2016
101914109,716,628,88,2016
101914110,893,696,78,2016
101914111,916,766,84,2016
101914112,1167,1109,95,2016
101914113,987,812,82,2016
101914114,1417,1273,90,2016
101914115,903,819,91,2016
101914116,931,800,86,2016
101914117,1346,1297,96,2016
101914118,989,901,91,2016
101914119,1070,999,93,2016
101914120,1503,1151,77,2016
101914121,1310,1106,84,2016
101914122,1347,1288,96,2016
101914123,1740,1616,93,2016
101914124,1154,1087,94,2016
101914125,1260,1052,83,2016
101914126,1152,937,81,2016
101914127,1054,1026,97,2016
101914128,862,761,88,2016
101914129,1353,1311,97,2016
101914130,1049,808,77,2016
101914131,1236,1208,98,2016
101914132,1420,1378,97,2016
101914133,1346,1294,96,2016
101914134,1548,1484,96,2016
101914137,1419,1342,95,2016
101914138,1645,1554,94,2016
101914139,1193,1137,95,2016
101915001,5118,4293,84,2016
101915002,5818,4019,69,2016
101915003,5381,4567,85,2016
101915004,4734,3998,84,2016
101915041,3061,1912,62,2016
101915042,3521,2820,80,2016
101915043,4433,3337,75,2016
101915044,3508,2970,85,2016
101915045,4036,3355,83,2016
101915046,3323,3020,91,2016
101915047,3948,3236,82,2016
101915048,3721,3169,85,2016
101915049,3250,2585,80,2016
101915101,918,756,82,2016
101915102,680,574,84,2016
101915103,976,833,85,2016
101915104,991,743,75,2016
101915105,948,617,65,2016
101915106,878,836,95,2016
101915107,1008,807,80,2016
101915108,1107,795,72,2016
101915109,889,767,86,2016
101915110,884,718,81,2016
101915111,798,704,88,2016
101915112,989,613,62,2016
101915113,880,765,87,2016
101915114,864,720,83,2016
101915115,1065,924,87,2016
101915116,908,672,74,2016
101915117,1029,779,76,2016
101915118,751,507,68,2016
101915119,1137,934,82,2016
101915120,910,860,95,2016
101915121,1145,984,86,2016
101915122,881,598,68,2016
101915123,1078,962,89,2016
101915124,1229,1108,90,2016
101915125,853,802,94,2016
101915126,1226,1000,82,2016
101915127,1121,933,83,2016
101915128,1192,1004,84,2016
101915129,856,625,73,2016
101915131,657,621,95,2016
101916001,3230,2426,75,2016
101916002,76,46,61,2016
101916041,1785,1327,74,2016
101916042,1092,865,79,2016
101916043,2032,1696,83,2016
101916101,566,524,93,2016
101916102,732,650,89,2016
101916103,585,427,73,2016
101916104,454,411,91,2016
101916105,457,392,86,2016
101916106,692,614,89,2016
101916107,742,648,87,2016
101917001,4305,2788,65,2016
101917002,4778,3074,64,2016
101917003,4375,2930,67,2016
101917004,5853,4384,75,2016
101917013,4452,3503,79,2016
101917041,3449,2542,74,2016
101917042,2267,1567,69,2016
101917043,1942,1292,67,2016
101917044,1950,1356,70,2016
101917045,2296,1580,69,2016
101917046,2680,2020,75,2016
101917047,2703,1980,73,2016
101917048,2897,2038,70,2016
101917049,3276,2549,78,2016
101917051,3371,2649,79,2016
101917101,619,485,78,2016
101917102,578,462,80,2016
101917103,425,289,68,2016
101917104,487,347,71,2016
101917105,670,479,71,2016
101917106,600,414,69,2016
101917107,374,297,79,2016
101917108,644,485,75,2016
101917109,677,404,60,2016
101917110,583,418,72,2016
101917111,445,393,88,2016
101917112,386,288,75,2016
101917113,685,477,70,2016
101917114,500,363,73,2016
101917115,650,409,63,2016
101917116,919,663,72,2016
101917117,553,379,69,2016
101917118,540,413,76,2016
101917119,551,387,70,2016
101917120,1033,600,58,2016
101917122,373,280,75,2016
101917123,694,531,77,2016
101917124,621,492,79,2016
101917125,507,426,84,2016
101917126,496,376,76,2016
101917127,472,398,84,2016
101917128,703,562,80,2016
101917129,498,395,79,2016
101917130,612,423,69,2016
101917131,344,262,76,2016
101917132,520,444,85,2016
101917133,423,311,74,2016
101917134,607,450,74,2016
101917135,2266,1739,77,2016
101917136,1722,993,58,2016
101917137,889,697,78,2016
101917138,550,500,91,2016
101917139,1451,1215,84,2016
101917140,1561,1336,86,2016
101917141,2046,1469,72,2016
101917142,1842,1295,70,2016
101917143,1961,1353,69,2016
101917144,1603,1136,71,2016
101917145,1725,1277,74,2016
101917147,1470,1162,79,2016
101919001,4702,3045,65,2016
101919002,5132,3107,61,2016
101919003,4741,2560,54,2016
101919018,925,697,75,2016
101919021,466,452,97,2016
101919043,3411,2131,62,2016
101919044,2510,1713,68,2016
101919045,3010,2247,75,2016
101919046,3503,1986,57,2016
101919047,2928,1794,61,2016
101919048,3270,2022,62,2016
101919050,3135,2138,68,2016
101919102,879,470,53,2016
101919103,747,488,65,2016
101919104,605,409,68,2016
101919105,845,651,77,2016
101919106,718,521,73,2016
101919107,805,546,68,2016
101919108,752,477,63,2016
101919109,699,546,78,2016
101919110,761,484,64,2016
101919111,653,485,74,2016
101919112,778,553,71,2016
101919114,846,532,63,2016
101919115,597,389,65,2016
101919116,1583,898,57,2016
101919117,719,451,63,2016
101919119,853,631,74,2016
101919120,990,831,84,2016
101919121,718,427,59,2016
101919122,855,714,84,2016
101919123,716,442,62,2016
101919124,1036,676,65,2016
101919125,936,485,52,2016
101919126,741,404,55,2016
101919127,763,422,55,2016
101919128,761,504,66,2016
101920001,2937,2708,92,2016
101920003,3193,2247,70,2016
101920005,3415,2124,62,2016
101920006,2604,2217,85,2016
101920014,1930,1688,87,2016
101920016,200,86,43,2016
101920018,120,120,100,2016
101920041,2917,1646,56,2016
101920042,4011,3784,94,2016
101920043,3200,2463,77,2016
101920044,2483,1269,51,2016
101920045,2240,1709,76,2016
101920046,2032,1000,49,2016
101920047,2609,1507,58,2016
101920048,1097,1059,97,2016
101920102,930,863,93,2016
101920103,772,458,59,2016
101920104,953,910,95,2016
101920105,869,441,51,2016
101920106,653,434,66,2016
101920107,819,741,90,2016
101920108,663,534,81,2016
101920109,571,542,95,2016
101920110,950,577,61,2016
101920111,1024,708,69,2016
101920112,882,827,94,2016
101920113,760,433,57,2016
101920114,654,393,60,2016
101920115,654,550,84,2016
101920116,856,489,57,2016
101920117,678,344,51,2016
101920118,949,921,97,2016
101920119,471,284,60,2016
101920120,757,514,68,2016
101920121,521,428,82,2016
101920122,577,375,65,2016
101920123,423,315,74,2016
101920124,925,586,63,2016
101920125,645,243,38,2016
101920126,772,548,71,2016
101921001,2244,1867,83,2016
101921002,2512,2320,92,2016
101921042,3437,3008,88,2016
101921043,3629,3379,93,2016
101921102,544,464,85,2016
101921103,784,697,89,2016
101921105,1657,1422,86,2016
101921107,756,694,92,2016
101921108,608,455,75,2016
101921109,1617,1507,93,2016
101921110,433,385,89,2016
101921111,662,607,92,2016
101921112,934,913,98,2016
101921113,661,632,96,2016
101921114,645,567,88,2016
101921115,454,410,90,2016
101921116,1111,1024,92,2016
101924001,3588,2419,67,2016
101924012,126,55,44,2016
101924041,2624,1613,61,2016
101924043,2776,1843,66,2016
101924102,814,615,76,2016
101924104,864,581,67,2016
101924108,1138,705,62,2016
101924109,1311,883,67,2016
101924111,852,527,62,2016
101925001,1300,1089,84,2016
101925041,2403,1665,69,2016
101925103,1586,1086,68,2016
102901103,137,107,78,2016
102902001,2436,1477,61,2016
102902041,2521,1365,54,2016
102902042,926,586,63,2016
102902043,1136,692,61,2016
102902101,215,86,40,2016
102902103,505,220,44,2016
102902106,305,178,58,2016
102902107,460,422,92,2016
102902108,344,153,44,2016
102902116,251,106,42,2016
102903002,507,359,71,2016
102903041,837,571,68,2016
102903103,309,211,68,2016
102904002,1901,1605,84,2016
102904041,3229,2646,82,2016
102904104,2153,1848,86,2016
102904107,364,309,85,2016
102904108,387,333,86,2016
102905001,320,268,84,2016
102905041,525,376,72,2016
102905101,446,388,87,2016
102906001,313,274,88,2016
102906041,571,461,81,2016
102906101,530,437,82,2016
103901001,223,161,72,2016
103902001,325,249,77,2016
104901001,176,151,86,2016
104901041,399,306,77,2016
104901101,285,191,67,2016
104903001,191,129,68,2016
104907001,181,148,82,2016
105801001,186,136,73,2016
105802041,32,24,75,2016
105802101,18,15,83,2016
105803001,120,32,27,2016
105902001,3188,2034,64,2016
105902041,2798,1999,71,2016
105902043,1957,1239,63,2016
105902101,665,443,67,2016
105902102,728,564,77,2016
105902103,622,392,63,2016
105902105,630,431,68,2016
105902107,559,412,74,2016
105902108,547,370,68,2016
105904001,2099,1918,91,2016
105904041,3643,3315,91,2016
105904101,1161,1033,89,2016
105904102,1160,1029,89,2016
105904103,1094,978,89,2016
105905001,943,780,83,2016
105905041,1499,1270,85,2016
105905101,1272,1031,81,2016
105906001,3779,2959,78,2016
105906004,132,78,59,2016
105906005,3722,2425,65,2016
105906041,2989,2257,76,2016
105906043,2774,2287,82,2016
105906044,2659,1681,63,2016
105906045,2045,1364,67,2016
105906046,1791,1114,62,2016
105906101,835,536,64,2016
105906103,738,454,62,2016
105906106,602,460,76,2016
105906107,917,785,86,2016
105906108,775,518,67,2016
105906109,942,453,48,2016
105906110,919,615,67,2016
105906111,988,822,83,2016
105906112,809,512,63,2016
105906113,850,531,62,2016
105906114,841,497,59,2016
105906115,930,806,87,2016
105906116,942,696,74,2016
106901001,337,291,86,2016
106901041,600,532,89,2016
106901101,649,566,87,2016
107901001,1318,932,71,2016
107901041,1953,1301,67,2016
107901102,551,397,72,2016
107901103,617,451,73,2016
107901104,510,376,74,2016
107902001,1139,906,80,2016
107902041,1244,973,78,2016
107902101,198,163,82,2016
107902102,759,491,65,2016
107902103,186,148,80,2016
107902104,769,579,75,2016
107904001,274,199,73,2016
107904041,327,257,79,2016
107904101,382,265,69,2016
107905001,609,469,77,2016
107905102,988,742,75,2016
107905103,827,658,80,2016
107906001,531,410,77,2016
107906041,768,597,78,2016
107906102,534,504,94,2016
107906104,207,194,94,2016
107907001,262,161,61,2016
107908101,284,216,76,2016
107910001,187,132,71,2016
107910041,285,180,63,2016
107910101,300,223,74,2016
108802101,725,511,70,2016
108802102,314,231,74,2016
108802103,291,218,75,2016
108804001,189,77,41,2016
108804002,150,71,47,2016
108804003,197,116,59,2016
108807001,1570,1298,83,2016
108807002,1462,1325,91,2016
108807003,1556,1396,90,2016
108807004,1596,1226,77,2016
108807005,1434,1185,83,2016
108807006,1580,1320,84,2016
108807007,1498,1278,85,2016
108807008,1472,1151,78,2016
108807009,1420,1251,88,2016
108807010,1456,1173,81,2016
108807011,1313,1235,94,2016
108807012,1260,1107,88,2016
108807013,598,506,85,2016
108807014,190,159,84,2016
108807015,226,193,85,2016
108807020,733,648,88,2016
108807021,999,841,84,2016
108807022,554,456,82,2016
108807023,500,330,66,2016
108807024,192,133,69,2016
108807035,1158,925,80,2016
108807036,254,198,78,2016
108807101,906,742,82,2016
108807102,914,760,83,2016
108807103,914,707,77,2016
108807104,925,788,85,2016
108807105,910,748,82,2016
108807106,905,720,80,2016
108807107,915,743,81,2016
108807108,890,704,79,2016
108807109,994,885,89,2016
108807110,945,819,87,2016
108807111,929,821,88,2016
108807112,578,528,91,2016
108807113,242,191,79,2016
108807120,464,357,77,2016
108807121,592,459,78,2016
108807122,200,149,75,2016
108807123,203,157,77,2016
108807135,910,682,75,2016
108808101,2259,1897,84,2016
108808103,664,583,88,2016
108808104,776,564,73,2016
108809001,189,99,52,2016
108902001,3171,2141,68,2016
108902006,238,94,39,2016
108902007,3458,2184,63,2016
108902045,1938,1415,73,2016
108902046,2740,1643,60,2016
108902047,2222,1435,65,2016
108902048,2467,1511,61,2016
108902102,427,304,71,2016
108902103,592,344,58,2016
108902104,505,331,66,2016
108902105,462,311,67,2016
108902106,691,486,70,2016
108902109,535,355,66,2016
108902111,534,300,56,2016
108902112,583,411,70,2016
108902113,902,529,59,2016
108902114,1049,625,60,2016
108902115,253,176,70,2016
108902116,566,362,64,2016
108902117,615,412,67,2016
108902118,891,620,70,2016
108903001,2113,1476,70,2016
108903004,100,58,58,2016
108903041,2413,1484,62,2016
108903042,681,338,50,2016
108903102,723,501,69,2016
108903103,770,538,70,2016
108903104,619,397,64,2016
108903105,740,557,75,2016
108904001,3100,2129,69,2016
108904002,4077,2547,62,2016
108904003,3959,2894,73,2016
108904006,2846,2287,80,2016
108904043,3057,2358,77,2016
108904044,4133,3258,79,2016
108904045,3379,2340,69,2016
108904046,3535,2486,70,2016
108904047,3876,2595,67,2016
108904048,2809,1896,67,2016
108904101,403,394,98,2016
108904102,829,605,73,2016
108904103,487,417,86,2016
108904104,563,465,83,2016
108904105,536,510,95,2016
108904106,713,654,92,2016
108904107,519,381,73,2016
108904108,643,559,87,2016
108904109,689,613,89,2016
108904110,639,466,73,2016
108904111,449,342,76,2016
108904112,611,555,91,2016
108904113,471,377,80,2016
108904114,768,719,94,2016
108904115,748,586,78,2016
108904116,719,628,87,2016
108904117,690,544,79,2016
108904118,520,455,88,2016
108904119,697,618,89,2016
108904120,751,587,78,2016
108904121,663,507,76,2016
108904122,660,496,75,2016
108904123,610,485,80,2016
108904124,684,545,80,2016
108904125,798,638,80,2016
108904126,500,459,92,2016
108904127,572,477,83,2016
108904128,713,548,77,2016
108904129,583,528,91,2016
108904130,694,619,89,2016
108904131,664,548,83,2016
108905001,1609,1059,66,2016
108905002,38,22,58,2016
108905041,1943,1256,65,2016
108905101,401,294,73,2016
108905102,345,268,78,2016
108905103,403,327,81,2016
108905104,350,251,72,2016
108906001,3345,2528,76,2016
108906002,3426,2475,72,2016
108906006,3197,2247,70,2016
108906007,132,116,88,2016
108906011,568,551,97,2016
108906042,1609,1065,66,2016
108906043,1615,1064,66,2016
108906044,2240,1373,61,2016
108906045,2816,2247,80,2016
108906046,1883,1353,72,2016
108906047,2974,2531,85,2016
108906048,2398,2020,84,2016
108906101,651,528,81,2016
108906103,327,241,74,2016
108906106,614,530,86,2016
108906107,884,704,80,2016
108906108,436,328,75,2016
108906111,1126,989,88,2016
108906112,589,405,69,2016
108906114,647,431,67,2016
108906116,560,457,82,2016
108906119,517,340,66,2016
108906120,628,495,79,2016
108906121,642,467,73,2016
108906122,807,623,77,2016
108906123,724,554,77,2016
108906124,1069,976,91,2016
108906126,697,557,80,2016
108906127,543,480,88,2016
108906128,616,530,86,2016
108906129,449,377,84,2016
108906130,651,469,72,2016
108907001,1798,1216,68,2016
108907002,99,44,44,2016
108907006,425,390,92,2016
108907041,2651,1766,67,2016
108907102,799,487,61,2016
108907103,913,570,62,2016
108907107,959,588,61,2016
108907108,934,538,58,2016
108907109,645,380,59,2016
108908001,3549,2309,65,2016
108908002,3052,2169,71,2016
108908004,656,615,94,2016
108908041,2431,1669,69,2016
108908042,2437,1606,66,2016
108908043,2539,1766,70,2016
108908044,2158,1360,63,2016
108908101,798,617,77,2016
108908102,634,405,64,2016
108908104,528,375,71,2016
108908105,466,318,68,2016
108908107,519,404,78,2016
108908108,524,320,61,2016
108908109,648,538,83,2016
108908110,823,678,82,2016
108908111,597,370,62,2016
108908112,623,455,73,2016
108908113,591,464,79,2016
108908114,582,483,83,2016
108908115,778,667,86,2016
108908116,741,442,60,2016
108909001,3355,2172,65,2016
108909002,3353,2083,62,2016
108909003,3504,2386,68,2016
108909005,250,88,35,2016
108909006,494,127,26,2016
108909007,3245,2027,62,2016
108909008,107,24,22,2016
108909009,851,762,90,2016
108909041,2426,1645,68,2016
108909042,1934,1217,63,2016
108909043,2842,1900,67,2016
108909044,2903,1802,62,2016
108909045,2197,1330,61,2016
108909046,2064,1313,64,2016
108909047,1860,1161,62,2016
108909048,2692,1724,64,2016
108909101,744,600,81,2016
108909106,708,561,79,2016
108909107,672,508,76,2016
108909108,894,646,72,2016
108909110,538,362,67,2016
108909112,774,619,80,2016
108909113,861,719,84,2016
108909115,585,435,74,2016
108909116,600,416,69,2016
108909117,791,532,67,2016
108909118,751,460,61,2016
108909119,731,526,72,2016
108909120,790,619,78,2016
108909121,664,568,86,2016
108909122,588,466,79,2016
108909123,522,442,85,2016
108909124,996,817,82,2016
108909125,642,517,81,2016
108909126,597,437,73,2016
108909127,738,607,82,2016
108909128,434,383,88,2016
108909129,714,498,70,2016
108909130,624,472,76,2016
108909134,549,479,87,2016
108909136,442,316,71,2016
108910001,1007,566,56,2016
108910041,923,640,69,2016
108910102,340,230,68,2016
108910104,341,238,70,2016
108910105,695,442,64,2016
108911001,2078,1723,83,2016
108911007,2035,1720,85,2016
108911008,448,444,99,2016
108911041,2528,2302,91,2016
108911042,3022,2672,88,2016
108911101,1005,882,88,2016
108911102,873,725,83,2016
108911103,807,639,79,2016
108911104,812,692,85,2016
108911105,573,506,88,2016
108911107,805,671,83,2016
108911108,992,945,95,2016
108911109,1002,862,86,2016
108912001,4364,2897,66,2016
108912004,4376,2525,58,2016
108912007,3580,2205,62,2016
108912008,463,434,94,2016
108912010,558,519,93,2016
108912041,2031,1364,67,2016
108912042,2389,1613,68,2016
108912043,2258,1291,57,2016
108912044,2159,1526,71,2016
108912045,2540,1800,71,2016
108912046,2213,1548,70,2016
108912048,2586,1468,57,2016
108912049,2502,1401,56,2016
108912102,1045,818,78,2016
108912104,636,451,71,2016
108912105,539,342,63,2016
108912106,600,409,68,2016
108912107,522,410,79,2016
108912108,615,430,70,2016
108912109,618,432,70,2016
108912110,832,635,76,2016
108912111,799,520,65,2016
108912112,660,411,62,2016
108912113,857,579,68,2016
108912114,738,560,76,2016
108912115,808,603,75,2016
108912116,794,657,83,2016
108912117,576,413,72,2016
108912118,722,451,62,2016
108912120,957,585,61,2016
108912121,689,575,83,2016
108912122,635,465,73,2016
108912123,759,577,76,2016
108912124,789,468,59,2016
108912126,765,508,66,2016
108912127,772,562,73,2016
108913001,4400,3091,70,2016
108913003,112,66,59,2016
108913006,3917,2565,65,2016
108913009,491,331,67,2016
108913041,2721,1812,67,2016
108913042,2102,1299,62,2016
108913043,2686,1944,72,2016
108913044,3059,2148,70,2016
108913102,704,467,66,2016
108913103,795,685,86,2016
108913104,974,658,68,2016
108913106,944,683,72,2016
108913109,1254,1014,81,2016
108913110,785,593,76,2016
108913111,1050,839,80,2016
108913112,980,625,64,2016
108913113,1010,683,68,2016
108913114,990,792,80,2016
108913117,640,457,71,2016
108914001,283,175,62,2016
108914041,363,188,52,2016
108914101,364,209,57,2016
108915001,508,316,62,2016
108915041,616,334,54,2016
108915101,659,507,77,2016
108916001,1382,1017,74,2016
108916041,2017,1572,78,2016
108916042,1520,1263,83,2016
108916102,403,374,93,2016
108916103,409,362,89,2016
108916104,396,367,93,2016
108916105,296,269,91,2016
108916106,931,861,92,2016
109901001,466,391,84,2016
109902001,342,229,67,2016
109903001,515,378,73,2016
109904001,757,595,79,2016
109904041,890,569,64,2016
109904109,1382,911,66,2016
109905001,159,103,65,2016
109905041,208,162,78,2016
109905101,187,165,88,2016
109907001,368,293,80,2016
109907041,359,278,77,2016
109907101,370,290,78,2016
109908101,134,101,75,2016
109910002,84,55,65,2016
109910101,186,134,72,2016
109911001,637,518,81,2016
109911041,941,716,76,2016
109911102,847,580,68,2016
109912001,425,349,82,2016
109913001,109,98,90,2016
109913041,205,167,81,2016
109913101,206,146,71,2016
109914001,320,242,76,2016
110901001,375,226,60,2016
110902001,1280,944,74,2016
110902041,1683,1184,70,2016
110902042,1118,818,73,2016
110902104,218,136,62,2016
110902105,218,170,78,2016
110905001,545,418,77,2016
110906001,451,295,65,2016
110906101,338,229,68,2016
110907001,233,219,94,2016
110907002,5,5,100,2016
110907041,430,380,88,2016
110907101,347,311,90,2016
110908001,272,233,86,2016
111901001,1053,764,73,2016
111901002,33,22,67,2016
111901041,2067,1308,63,2016
111901042,2318,1900,82,2016
111901102,974,800,82,2016
111901105,636,410,64,2016
111901106,688,580,84,2016
111901107,720,562,78,2016
111901108,995,714,72,2016
111902003,292,239,82,2016
111902102,250,208,83,2016
111903001,315,270,86,2016
111903041,505,426,84,2016
111903101,474,377,80,2016
112901002,1715,1388,81,2016
112901041,2773,2038,73,2016
112901107,846,647,76,2016
112901108,1472,1027,70,2016
112905001,359,266,74,2016
112905101,222,139,63,2016
112906001,555,412,74,2016
112906101,303,159,52,2016
112907001,393,303,77,2016
112908001,1283,835,65,2016
112909001,407,329,81,2016
112910001,374,288,77,2016
113901002,476,380,80,2016
113901004,40,15,38,2016
113901041,814,496,61,2016
113901102,275,189,69,2016
113902002,207,172,83,2016
113902041,311,180,58,2016
113902102,213,154,72,2016
113903002,411,351,85,2016
113903102,311,276,89,2016
113905001,430,346,80,2016
113905101,355,256,72,2016
113906001,279,187,67,2016
113906101,134,81,60,2016
114901001,1778,1127,63,2016
114901043,2094,1138,54,2016
114901044,1507,772,51,2016
114901102,362,182,50,2016
114901110,409,216,53,2016
114901111,377,277,73,2016
114901113,411,206,50,2016
114902001,366,255,70,2016
114902041,581,411,71,2016
114902101,535,313,59,2016
114904001,676,584,86,2016
114904101,487,433,89,2016
115901004,177,121,68,2016
115901041,276,177,64,2016
115901101,220,176,80,2016
115902001,245,112,46,2016
115903001,117,49,42,2016
116901001,632,536,85,2016
116901041,1096,951,87,2016
116901101,438,382,87,2016
116901102,561,511,91,2016
116902001,236,176,75,2016
116902041,329,253,77,2016
116902101,285,203,71,2016
116903001,688,466,68,2016
116903043,1008,644,64,2016
116903104,865,599,69,2016
116905001,86,50,58,2016
116905002,1811,1369,76,2016
116905041,2363,1528,65,2016
116905102,588,396,67,2016
116905103,439,251,57,2016
116905104,588,336,57,2016
116905106,803,656,82,2016
116905107,454,242,53,2016
116905108,720,513,71,2016
116906001,384,306,80,2016
116906041,694,540,78,2016
116906101,488,425,87,2016
116908001,1168,720,62,2016
116908041,1588,1124,71,2016
116908101,1309,789,60,2016
116909001,313,262,84,2016
116909041,440,311,71,2016
116909101,374,311,83,2016
116910001,391,249,64,2016
116910101,174,104,60,2016
116915001,270,218,81,2016
116915041,369,294,80,2016
116915101,340,288,85,2016
116916001,210,160,76,2016
116916041,390,320,82,2016
116916101,172,145,84,2016
117901001,986,788,80,2016
117901041,1628,1133,70,2016
117901105,1004,609,61,2016
117901107,577,409,71,2016
117903001,279,212,76,2016
117903041,455,337,74,2016
117903101,461,294,64,2016
117904001,231,185,80,2016
117904041,507,394,78,2016
117904101,340,288,85,2016
117907101,147,126,86,2016
118902001,331,247,75,2016
118902101,199,180,90,2016
119901001,433,304,70,2016
119902001,392,303,77,2016
119902041,597,440,74,2016
119902101,581,388,67,2016
119903001,342,276,81,2016
119903101,234,183,78,2016
120901001,576,413,72,2016
120901042,940,637,68,2016
120901104,827,626,76,2016
120902001,336,238,71,2016
120902041,477,327,69,2016
120902101,433,321,74,2016
120905001,511,433,85,2016
120905041,795,660,83,2016
120905101,316,293,93,2016
120905102,416,336,81,2016
121902001,394,313,79,2016
121902101,216,169,78,2016
121903001,619,465,75,2016
121903041,1017,651,64,2016
121903101,850,659,78,2016
121904001,1075,676,63,2016
121904043,1538,932,61,2016
121904103,1114,609,55,2016
121904105,362,226,62,2016
121905001,471,353,75,2016
121905041,975,708,73,2016
121905103,800,657,82,2016
121906001,235,189,80,2016
121906041,324,268,83,2016
121906101,267,187,70,2016
122901001,396,271,68,2016
122902001,68,56,82,2016
123803001,56,35,63,2016
123803041,149,93,62,2016
123803101,194,111,57,2016
123803103,37,28,76,2016
123805001,461,295,64,2016
123807001,1110,908,82,2016
123905001,2081,1765,85,2016
123905041,1943,1500,77,2016
123905042,2239,1711,76,2016
123905101,555,468,84,2016
123905102,401,371,93,2016
123905103,529,433,82,2016
123905104,388,359,93,2016
123907009,1960,1091,56,2016
123907041,2580,1620,63,2016
123907043,1858,1149,62,2016
123907102,876,517,59,2016
123907103,737,494,67,2016
123907105,895,598,67,2016
123907108,677,430,64,2016
123907109,974,603,62,2016
123907113,410,219,53,2016
123907116,732,403,55,2016
123908001,2136,1677,79,2016
123908041,1629,1221,75,2016
123908042,1635,1333,82,2016
123908101,1047,933,89,2016
123908102,1165,973,84,2016
123908103,232,209,90,2016
123908104,219,181,83,2016
123908105,198,180,91,2016
123908107,182,147,81,2016
123910001,2744,1710,62,2016
123910004,1809,1088,60,2016
123910008,4050,3131,77,2016
123910012,176,75,43,2016
123910042,1611,737,46,2016
123910043,1457,722,50,2016
123910045,1258,636,51,2016
123910046,2241,1711,76,2016
123910047,2305,1787,78,2016
123910048,1756,1012,58,2016
123910101,816,451,55,2016
123910104,725,349,48,2016
123910105,786,654,83,2016
123910110,664,463,70,2016
123910112,782,549,70,2016
123910118,1033,841,81,2016
123910123,718,457,64,2016
123910125,950,520,55,2016
123910126,698,490,70,2016
123910127,590,295,50,2016
123910128,747,411,55,2016
123910129,838,340,41,2016
123910130,746,363,49,2016
123910131,637,315,49,2016
123913001,625,543,87,2016
123914001,701,600,86,2016
123914041,954,776,81,2016
123914101,260,232,89,2016
123914102,1055,875,83,2016
124901001,486,332,68,2016
124901041,726,441,61,2016
124901101,723,435,60,2016
125901001,2462,1527,62,2016
125901041,976,624,64,2016
125901042,785,461,59,2016
125901043,2316,1249,54,2016
125901101,231,181,78,2016
125901102,172,128,74,2016
125901104,380,267,70,2016
125901105,450,334,74,2016
125901106,234,117,50,2016
125901107,505,361,71,2016
125902001,360,240,67,2016
125902041,597,343,57,2016
125902101,66,57,86,2016
125903001,738,587,80,2016
125903041,1193,796,67,2016
125903102,312,223,71,2016
125903103,795,569,72,2016
125905001,440,238,54,2016
125905101,383,210,55,2016
125906101,146,122,84,2016
126901001,1720,1181,69,2016
126901041,1707,1046,61,2016
126901101,160,124,78,2016
126901102,191,145,76,2016
126901103,166,126,76,2016
126901104,2077,1302,63,2016
126902001,2193,1788,82,2016
126902003,113,56,50,2016
126902006,2022,1732,86,2016
126902041,2966,2321,78,2016
126902042,3277,2579,79,2016
126902043,1127,974,86,2016
126902101,844,783,93,2016
126902102,701,571,81,2016
126902103,461,374,81,2016
126902104,575,398,69,2016
126902105,632,421,67,2016
126902107,514,441,86,2016
126902108,672,589,88,2016
126902109,804,691,86,2016
126902110,856,649,76,2016
126902111,747,597,80,2016
126903001,2701,1859,69,2016
126903002,65,43,66,2016
126903041,2234,1560,70,2016
126903101,552,396,72,2016
126903102,549,402,73,2016
126903103,536,366,68,2016
126903104,445,234,53,2016
126903107,1911,1259,66,2016
126903108,621,519,84,2016
126903109,717,416,58,2016
126903111,486,253,52,2016
126904001,486,438,90,2016
126904041,742,654,88,2016
126904102,608,556,91,2016
126905001,1052,865,82,2016
126905002,57,49,86,2016
126905003,891,789,89,2016
126905041,2601,2098,81,2016
126905101,613,511,83,2016
126905103,709,602,85,2016
126905104,880,792,90,2016
126905105,665,538,81,2016
126905106,849,600,71,2016
126906001,423,353,83,2016
126906041,632,497,79,2016
126906101,558,360,65,2016
126907001,327,252,77,2016
126907041,429,289,67,2016
126907101,387,297,77,2016
126908001,868,646,74,2016
126908041,1215,863,71,2016
126908101,1194,894,75,2016
126911001,687,500,73,2016
126911041,921,611,66,2016
126911042,1052,739,70,2016
126911101,228,176,77,2016
127901001,305,259,85,2016
127901041,424,297,70,2016
127901101,425,300,71,2016
127903001,341,247,72,2016
127903102,258,192,74,2016
127904001,295,236,80,2016
127904041,510,370,73,2016
127904101,445,358,80,2016
127905001,54,30,56,2016
127905101,131,55,42,2016
127906001,227,185,81,2016
